position mutID selCoef originGen type freq p1freq p2freq adapPhenoDiv FST 
612936 41552002 0.00154798 49364 m2 0.06325 0.087 0.0395 -0.00019 0.00952013
1987383 39947372 -0.00138515 47458 m2 0.303 0.281 0.325 0.000176 0.00229176
1387357 14707265 -0.00100493 17475 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1314633 41772169 -0.00108501 49626 m2 0.181 0.152 0.21 0.000232 0.00567327
1459485 10768557 0.000808566 12793 m2 0.504 0.297 0.711 0.001656 0.171407
1932972 41720326 0.000640101 49564 m2 0.0895 0.0925 0.0865 -2.4e-05 0.000110443
1387094 2124140 0.00127359 2523 m2 0.38 0.2135 0.5465 0.001332 0.117667
1472996 31893328 -0.000141133 37892 m2 0.499 0.696 0.302 -0.001576 0.155237
633383 34446509 -0.000599066 40923 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1985503 37734997 0.000421036 44827 m2 0.55325 0.5545 0.552 -1e-05 6.3217e-06
1926987 33314776 -0.000448398 39579 m2 0.6765 0.7295 0.6235 -0.000424 0.0128354
777159 33813431 -0.000569166 40171 m2 0.4975 0.7 0.295 -0.00162 0.164029
1962831 39135684 -0.00188972 46492 m2 0.2055 0.234 0.177 -0.000228 0.0049749
1421374 19861760 -3.0422e-05 23597 m2 0.504 0.297 0.711 0.001656 0.171407
1392383 35834776 -0.000103367 42570 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1850309 40306032 -0.00374425 47884 m2 0.07025 0.0745 0.066 -3.4e-05 0.000276545
503454 34846106 -0.000227771 41397 m2 0.12675 0.0895 0.164 0.000298 0.0125362
952388 41332081 -0.000228515 49104 m2 0.06725 0.0475 0.087 0.000158 0.00621837
1723228 41326649 -9.25196e-05 49098 m2 0.21875 0.2315 0.206 -0.000102 0.000951223
1258447 40538247 -0.0021431 48160 m2 0.11275 0.135 0.0905 -0.000178 0.00494877
342189 38841441 -6.65008e-05 46142 m2 0.30075 0.321 0.2805 -0.000162 0.0019499
1445677 41998934 0.0025797 49897 m2 0.05175 0.065 0.0385 -0.000106 0.00357766
27244 35839306 0.000481186 42575 m2 0.38325 0.3935 0.373 -8.2e-05 0.000444484
1662129 40232212 0.000706625 47797 m2 0.29525 0.297 0.2935 -1.4e-05 1.47181e-05
1388934 11891670 -0.00183072 14127 m2 0.38 0.2135 0.5465 0.001332 0.117667
738981 32377892 0.000906943 38466 m2 0.5025 0.3 0.705 0.00162 0.164029
613617 41472255 0.00481404 49270 m2 0.05425 0.076 0.0325 -0.000174 0.00922024
1390288 27035279 -0.000933817 32122 m2 0.62 0.7865 0.4535 -0.001332 0.117667
752581 30979294 0.00178379 36805 m2 0.4975 0.7 0.295 -0.00162 0.164029
1391190 14769254 0.0033507 17549 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1422637 6121531 0.00277951 7271 m2 0.496 0.703 0.289 -0.001656 0.171407
1365517 12111913 -0.00160889 14390 m2 0.38 0.2135 0.5465 0.001332 0.117667
1683012 41829630 0.000524883 49695 m2 0.06125 0.0575 0.065 3e-05 0.000244572
643590 29399345 0.0020421 34928 m2 0.49075 0.278 0.7035 0.001702 0.181112
763600 27212392 0.00130954 32332 m2 0.4975 0.7 0.295 -0.00162 0.164029
1438971 7963871 -0.00034974 9458 m2 0.504 0.297 0.711 0.001656 0.171407
1493285 39667248 0.000673149 47124 m2 0.12275 0.135 0.1105 -9.8e-05 0.00139357
673384 14466439 0.00459288 17189 m2 0.51625 0.733 0.2995 -0.001734 0.188121
830350 37488796 0.000961034 44535 m2 0.5855 0.5895 0.5815 -3.2e-05 6.59278e-05
760590 24544240 -0.000477776 29161 m2 0.5025 0.3 0.705 0.00162 0.164029
645711 15989151 0.00187313 18999 m2 0.50925 0.722 0.2965 -0.001702 0.181112
789680 40008544 -0.00349543 47531 m2 0.15125 0.1035 0.199 0.000382 0.0177612
324662 33105307 0.0075394 39331 m2 0.8225 0.793 0.852 0.000236 0.00596087
753728 39220495 0.0027483 46593 m2 0.4515 0.259 0.644 0.00154 0.149633
1390652 13389160 -0.00169963 15911 m2 0.38 0.2135 0.5465 0.001332 0.117667
749018 9347121 -6.58658e-05 11104 m2 0.4975 0.7 0.295 -0.00162 0.164029
740783 6528140 0.000692277 7755 m2 0.5025 0.3 0.705 0.00162 0.164029
691592 10205326 0.00358612 12124 m2 0.51625 0.733 0.2995 -0.001734 0.188121
910861 39428205 0.00161681 46840 m2 0.1575 0.189 0.126 -0.000252 0.00747774
976402 39028678 8.9532e-05 46365 m2 0.547 0.561 0.533 -0.000112 0.000790989
651458 10493985 -0.00261237 12467 m2 0.49075 0.278 0.7035 0.001702 0.181112
971795 41561374 -0.00359776 49375 m2 0.06025 0.071 0.0495 -8.6e-05 0.00204102
1972085 41590183 -0.00549026 49410 m2 0.186 0.1415 0.2305 0.000356 0.0130792
745757 36562163 -0.000556645 43435 m2 0.4975 0.7 0.295 -0.00162 0.164029
758703 9672074 0.00261289 11491 m2 0.4975 0.7 0.295 -0.00162 0.164029
255160 41146725 -0.00339377 48883 m2 0.2695 0.28 0.259 -8.4e-05 0.000560015
1276881 38639589 -0.000373159 45901 m2 0.26725 0.21 0.3245 0.000458 0.016737
636512 7023920 -0.0014363 8344 m2 0.50925 0.722 0.2965 -0.001702 0.181112
269725 40638023 0.00191087 48279 m2 0.18375 0.2125 0.155 -0.00023 0.00551093
1370920 24208544 -0.00219583 28762 m2 0.38 0.2135 0.5465 0.001332 0.117667
1389021 17327857 -0.000513323 20588 m2 0.62 0.7865 0.4535 -0.001332 0.117667
642798 19133507 -0.00251241 22733 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1393674 19372892 1.50747e-05 23017 m2 0.38 0.2135 0.5465 0.001332 0.117667
1374777 3949598 -0.00159304 4690 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1366462 17346915 0.0032344 20611 m2 0.62 0.7865 0.4535 -0.001332 0.117667
647839 28778445 0.00278977 34191 m2 0.49075 0.278 0.7035 0.001702 0.181112
756774 26580111 -0.00062442 31581 m2 0.5025 0.3 0.705 0.00162 0.164029
1447557 11552221 0.00070587 13724 m2 0.504 0.297 0.711 0.001656 0.171407
1455801 31110664 0.00289924 36962 m2 0.496 0.703 0.289 -0.001656 0.171407
387496 41604041 0.000130582 49426 m2 0.08375 0.088 0.0795 -3.4e-05 0.000235385
953004 41786872 -0.000123357 49644 m2 0.1035 0.0795 0.1275 0.000192 0.00620772
1371344 29485623 0.000445977 35031 m2 0.62 0.7865 0.4535 -0.001332 0.117667
913790 41884559 0.000965322 49760 m2 0.067 0.0495 0.0845 0.00014 0.00489914
663702 19699682 -0.00304977 23405 m2 0.51625 0.733 0.2995 -0.001734 0.188121
781563 29128739 0.00207922 34607 m2 0.5025 0.3 0.705 0.00162 0.164029
245157 39735777 -0.00270653 47206 m2 0.83775 0.85 0.8255 -9.8e-05 0.00110401
1435163 32912242 0.00128571 39101 m2 0.504 0.297 0.711 0.001656 0.171407
1731927 31945934 0.00045659 37954 m2 0.777 0.7685 0.7855 6.8e-05 0.000416977
400165 40451387 0.0017855 48057 m2 0.277 0.273 0.281 3.2e-05 7.98917e-05
779793 32225781 0.00201736 38286 m2 0.5025 0.3 0.705 0.00162 0.164029
230976 39674638 9.83398e-05 47133 m2 0.258 0.223 0.293 0.00028 0.00639901
647312 15925133 -0.00205897 18923 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1303204 41690173 0.000202952 49528 m2 0.0685 0.074 0.063 -4.4e-05 0.00047408
1661995 41325095 0.000167876 49096 m2 0.16225 0.191 0.1335 -0.00023 0.00608102
643921 13974178 0.000253836 16604 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1549209 41374326 -0.00133941 49154 m2 0.1175 0.1425 0.0925 -0.0002 0.00602736
451386 40098896 0.00285592 47638 m2 0.24825 0.2625 0.234 -0.000114 0.0010881
422491 26205475 0.00102944 31136 m2 0.527 0.4855 0.5685 0.000332 0.00690915
651828 6307689 0.00261221 7493 m2 0.50925 0.722 0.2965 -0.001702 0.181112
650645 19694827 0.0062816 23399 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1399770 36364163 -0.000464849 43200 m2 0.9345 0.938 0.931 -2.8e-05 0.000200132
516540 41853281 0.00551354 49723 m2 0.124 0.114 0.134 8e-05 0.000920607
94646 38150041 -0.00104196 45320 m2 0.861 0.852 0.87 7.2e-05 0.00067681
250014 36729489 0.00138282 43633 m2 0.65575 0.6575 0.654 -1.4e-05 1.35664e-05
1067604 39772844 0.00176182 47250 m2 0.525 0.5015 0.5485 0.000188 0.00221454
76403 36615135 0.00344568 43498 m2 0.7545 0.7805 0.7285 -0.000208 0.00364952
1350145 25338605 -0.000634904 30106 m2 0.38 0.2135 0.5465 0.001332 0.117667
1359320 37848329 0.00240549 44962 m2 0.3135 0.4065 0.2205 -0.000744 0.0401872
1963112 41462323 0.0035916 49258 m2 0.08925 0.088 0.0905 1e-05 1.92226e-05
1452817 3520506 0.000435355 4181 m2 0.504 0.297 0.711 0.001656 0.171407
1368913 11132083 0.000853066 13225 m2 0.38 0.2135 0.5465 0.001332 0.117667
1782889 41609996 -0.000408027 49433 m2 0.11775 0.1365 0.099 -0.00015 0.00338415
1016776 40350228 -0.00118982 47937 m2 0.294 0.2595 0.3285 0.000276 0.00573438
229397 29589047 0.00163765 35154 m2 0.6835 0.7255 0.6415 -0.000336 0.00815429
1929407 37793971 -0.000170316 44897 m2 0.23375 0.234 0.2335 -2e-06 3.48946e-07
178783 41097673 -0.00101096 48825 m2 0.22925 0.219 0.2395 8.2e-05 0.0005946
1429255 10476326 -0.000534304 12446 m2 0.504 0.297 0.711 0.001656 0.171407
671705 40824421 -0.000470463 48500 m2 0.108 0.052 0.164 0.000448 0.0325527
71322 41913052 -0.00434669 49794 m2 0.06825 0.08 0.0565 -9.4e-05 0.00217107
1020831 39423634 0.000921918 46835 m2 0.45325 0.4525 0.454 6e-06 2.26984e-06
654170 39033637 0.0015286 46371 m2 0.49075 0.278 0.7035 0.001702 0.181112
436053 40502516 0.00252511 48117 m2 0.50825 0.4815 0.535 0.000214 0.00286303
1825764 41757995 0.00120816 49610 m2 0.15875 0.1745 0.143 -0.000126 0.00185747
726256 40377733 0.000145114 47969 m2 0.31225 0.1855 0.439 0.001014 0.0748106
657160 395315 -0.000230454 470 m2 0.49075 0.278 0.7035 0.001702 0.181112
785506 36764559 0.000338053 43675 m2 0.4925 0.6905 0.2945 -0.001584 0.156851
449654 40588114 0.000925852 48219 m2 0.32625 0.334 0.3185 -6.2e-05 0.000273246
729825 20603445 0.00165102 24479 m2 0.4975 0.7 0.295 -0.00162 0.164029
1417125 12667382 0.000480281 15051 m2 0.496 0.703 0.289 -0.001656 0.171407
376529 38435710 0.00147054 45659 m2 0.61325 0.6 0.6265 0.000106 0.000740225
78339 38602882 -0.0019328 45857 m2 0.44575 0.444 0.4475 1.4e-05 1.23959e-05
1467088 14576347 -0.00260674 17319 m2 0.501 0.304 0.698 0.001576 0.155237
845325 41869479 -0.00183487 49743 m2 0.05575 0.0475 0.064 6.6e-05 0.00129293
636064 3566638 -0.000449595 4236 m2 0.49075 0.278 0.7035 0.001702 0.181112
594954 40878998 -0.000119931 48565 m2 0.355 0.43 0.28 -0.0006 0.024566
181413 39459696 0.00225816 46878 m2 0.05725 0.056 0.0585 1e-05 2.895e-05
1380076 26337811 0.000321116 31293 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1771085 41328864 -0.0017989 49100 m2 0.24075 0.2165 0.265 0.000194 0.00321716
1229797 40888907 0.000187792 48577 m2 0.33725 0.334 0.3405 2.6e-05 4.72569e-05
260226 41852196 -0.0003095 49722 m2 0.07 0.0895 0.0505 -0.000156 0.00584101
744058 40852633 -0.00115578 48534 m2 0.3925 0.2335 0.5515 0.001272 0.106025
1650670 40461274 0.00201329 48068 m2 0.18025 0.207 0.1535 -0.000214 0.00484274
758235 28867326 0.00281901 34297 m2 0.4975 0.7 0.295 -0.00162 0.164029
50913 41815043 -0.00215258 49677 m2 0.1115 0.1405 0.0825 -0.000232 0.00848914
18283 41238020 -0.000548905 48992 m2 0.267 0.2745 0.2595 -6e-05 0.000287414
662850 18632316 -0.0018979 22137 m2 0.48375 0.267 0.7005 0.001734 0.188121
654192 23026511 0.000624975 27355 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1453501 5088351 -0.00243923 6042 m2 0.504 0.297 0.711 0.001656 0.171407
691689 19403572 -0.000201954 23054 m2 0.51625 0.733 0.2995 -0.001734 0.188121
1435317 41774863 -0.00148538 49629 m2 0.05975 0.0365 0.083 0.000186 0.00962198
1459717 5419492 -0.000747856 6436 m2 0.504 0.297 0.711 0.001656 0.171407
734203 33043732 0.000982597 39258 m2 0.4975 0.7 0.295 -0.00162 0.164029
1721616 41466553 -0.00161607 49263 m2 0.2555 0.235 0.276 0.000164 0.00220929
421067 41963283 -0.00145819 49854 m2 0.08375 0.0825 0.085 1e-05 2.0362e-05
677308 29373333 0.000682931 34897 m2 0.48375 0.267 0.7005 0.001734 0.188121
1544914 34560450 -0.00149053 41058 m2 0.59625 0.6265 0.566 -0.000242 0.0038011
782197 9011966 0.0007119 10706 m2 0.5025 0.3 0.705 0.00162 0.164029
1887054 41529317 0.00125204 49337 m2 0.26375 0.3065 0.221 -0.000342 0.0094114
751457 20800007 0.00088501 24712 m2 0.4975 0.7 0.295 -0.00162 0.164029
1291761 41616855 -0.000470413 49441 m2 0.40175 0.39 0.4135 9.4e-05 0.00057443
1464575 20494394 -0.00597587 24349 m2 0.501 0.304 0.698 0.001576 0.155237
857696 35308044 -0.000886199 41944 m2 0.40625 0.4025 0.41 3e-05 5.82996e-05
1496089 41931020 -0.00584275 49816 m2 0.09025 0.1295 0.051 -0.000314 0.0187633
1354429 31772044 0.000135041 37748 m2 0.62 0.7865 0.4535 -0.001332 0.117667
758235 22295955 -8.33365e-05 26487 m2 0.5025 0.3 0.705 0.00162 0.164029
1475581 25274734 0.00126584 30030 m2 0.499 0.696 0.302 -0.001576 0.155237
1223093 40783269 0.000656478 48451 m2 0.16625 0.188 0.1445 -0.000174 0.00341288
637703 12994157 0.000165621 15440 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1433943 16302079 -0.000243685 19370 m2 0.504 0.297 0.711 0.001656 0.171407
1612765 41192952 0.00338817 48938 m2 0.1225 0.134 0.111 -9.2e-05 0.0012303
731007 38304416 0.000137976 45503 m2 0.42775 0.605 0.2505 -0.001418 0.12835
1295729 38450101 -0.00291764 45676 m2 0.41275 0.421 0.4045 -6.6e-05 0.0002808
1562845 41427488 0.00172575 49217 m2 0.1 0.0785 0.1215 0.000172 0.00513611
1862683 39585677 0.00208539 47028 m2 0.388 0.382 0.394 4.8e-05 0.000151607
436129 39504622 -0.00067254 46931 m2 0.37875 0.389 0.3685 -8.2e-05 0.000446507
1789005 38715476 -0.000209499 45992 m2 0.5565 0.5595 0.5535 -2.4e-05 3.64656e-05
544524 40449625 0.00106724 48055 m2 0.26025 0.2215 0.299 0.00031 0.00779952
381551 41798933 -0.00304354 49658 m2 0.08075 0.073 0.0885 6.2e-05 0.000809147
778542 13874282 0.000669079 16486 m2 0.5025 0.3 0.705 0.00162 0.164029
755282 39119796 -0.00139708 46473 m2 0.5025 0.3 0.705 0.00162 0.164029
1420786 3449134 0.00216081 4096 m2 0.504 0.297 0.711 0.001656 0.171407
143304 40958635 0.000978434 48660 m2 0.13275 0.1245 0.141 6.6e-05 0.000591193
805473 40392796 -0.0021275 47987 m2 0.6035 0.563 0.644 0.000324 0.00685472
634937 10517027 0.000895607 12494 m2 0.49075 0.278 0.7035 0.001702 0.181112
1430063 19915981 0.00236892 23662 m2 0.496 0.703 0.289 -0.001656 0.171407
1429971 24849670 -0.000323724 29524 m2 0.504 0.297 0.711 0.001656 0.171407
1925080 41470553 -0.00217009 49268 m2 0.12275 0.0965 0.149 0.00021 0.00639902
323044 41318705 -9.85883e-05 49088 m2 0.0775 0.079 0.076 -1.2e-05 3.14713e-05
492668 41336051 0.00501089 49109 m2 0.051 0.0405 0.0615 8.4e-05 0.00227794
1123963 41702868 0.000964207 49544 m2 0.148 0.1915 0.1045 -0.000348 0.0150064
1380233 21734182 -0.00322639 25821 m2 0.38 0.2135 0.5465 0.001332 0.117667
1441232 24715746 -0.000814777 29364 m2 0.504 0.297 0.711 0.001656 0.171407
1426503 22910678 0.000502581 27217 m2 0.496 0.703 0.289 -0.001656 0.171407
1452835 15993916 0.0019238 19004 m2 0.504 0.297 0.711 0.001656 0.171407
1366586 4167627 -0.00222014 4949 m2 0.38 0.2135 0.5465 0.001332 0.117667
1243237 40893554 -0.00373734 48583 m2 0.54425 0.5 0.5885 0.000354 0.00789408
1384420 37651680 -0.00366122 44728 m2 0.38 0.2135 0.5465 0.001332 0.117667
733800 12277260 -0.00171837 14586 m2 0.5025 0.3 0.705 0.00162 0.164029
1476401 19138967 -0.00128566 22739 m2 0.501 0.304 0.698 0.001576 0.155237
427071 39243670 0.000753667 46621 m2 0.0695 0.072 0.067 -2e-05 9.66449e-05
281746 38791024 -6.36059e-05 46082 m2 0.413 0.421 0.405 -6.4e-05 0.000263993
317517 41167509 0.000607073 48908 m2 0.0945 0.1005 0.0885 -4.8e-05 0.000420709
773267 32348829 7.53903e-05 38432 m2 0.4975 0.7 0.295 -0.00162 0.164029
1476625 19992974 -0.00215006 23753 m2 0.499 0.696 0.302 -0.001576 0.155237
783312 15793619 -0.00265139 18766 m2 0.5025 0.3 0.705 0.00162 0.164029
774053 6483523 -0.00263718 7702 m2 0.4975 0.7 0.295 -0.00162 0.164029
754356 41331625 -0.00236441 49103 m2 0.48475 0.2905 0.679 0.001554 0.151073
1436623 6886991 -0.00166889 8181 m2 0.496 0.703 0.289 -0.001656 0.171407
1173282 34509824 0.0012951 40998 m2 0.32175 0.364 0.2795 -0.000338 0.00817984
1474867 15584508 -0.000819157 18517 m2 0.499 0.696 0.302 -0.001576 0.155237
496815 41193033 -0.00225736 48938 m2 0.0795 0.086 0.073 -5.2e-05 0.000577346
760165 37974211 -0.000343679 45112 m2 0.4975 0.7 0.295 -0.00162 0.164029
723218 39626544 -0.000810053 47076 m2 0.30525 0.229 0.3815 0.00061 0.0274155
1834872 40271146 0.00298661 47842 m2 0.437 0.4385 0.4355 -1.2e-05 9.14519e-06
1223470 41102819 0.00176109 48831 m2 0.354 0.3535 0.3545 4e-06 1.09321e-06
1387458 18470586 0.000522835 21946 m2 0.62 0.7865 0.4535 -0.001332 0.117667
1602681 37706362 0.000950267 44793 m2 0.5595 0.6035 0.5155 -0.000352 0.00785524
675360 21288450 0.001702 25292 m2 0.51625 0.733 0.2995 -0.001734 0.188121
763939 29238366 0.0029434 34737 m2 0.5025 0.3 0.705 0.00162 0.164029
1048665 40583573 -0.000254537 48214 m2 0.38625 0.3925 0.38 -5e-05 0.000164778
133038 40397325 -0.00031842 47993 m2 0.05975 0.071 0.0485 -9e-05 0.00225281
775103 31730888 -0.0011565 37699 m2 0.4975 0.7 0.295 -0.00162 0.164029
1473245 25116611 0.000667032 29842 m2 0.499 0.696 0.302 -0.001576 0.155237
700061 40216588 -0.00199279 47778 m2 0.85 0.7945 0.9055 0.000444 0.0241588
1421056 22009412 0.000230212 26148 m2 0.496 0.703 0.289 -0.001656 0.171407
1158661 41052724 0.000740943 48772 m2 0.1125 0.145 0.08 -0.00026 0.010579
1941177 39898671 -0.00381232 47400 m2 0.7435 0.6975 0.7895 0.000368 0.0110955
1386074 13406212 -0.00435067 15931 m2 0.38 0.2135 0.5465 0.001332 0.117667
732771 22133934 0.00107242 26295 m2 0.5025 0.3 0.705 0.00162 0.164029
635116 25836126 0.00441691 30698 m2 0.49075 0.278 0.7035 0.001702 0.181112
628191 11441812 -0.000103298 13593 m2 0.50925 0.722 0.2965 -0.001702 0.181112
872765 41897934 0.00142707 49776 m2 0.09125 0.084 0.0985 5.8e-05 0.000633868
1340559 40224156 0.00189579 47787 m2 0.0875 0.075 0.1 0.0001 0.00195695
774466 35948461 -0.000277519 42705 m2 0.5025 0.3 0.705 0.00162 0.164029
1417482 7181517 -0.0017485 8530 m2 0.496 0.703 0.289 -0.001656 0.171407
658082 40754263 -0.00226302 48417 m2 0.11875 0.1585 0.079 -0.000318 0.0150988
1871126 38385781 -0.0010335 45599 m2 0.31625 0.2885 0.344 0.000222 0.00356121
767134 13783914 -0.000537323 16378 m2 0.5025 0.3 0.705 0.00162 0.164029
1447661 8307979 0.00153737 9868 m2 0.496 0.703 0.289 -0.001656 0.171407
1321553 41605577 -0.00119054 49428 m2 0.12475 0.096 0.1535 0.00023 0.00757012
1432597 9801530 0.000807944 11645 m2 0.504 0.297 0.711 0.001656 0.171407
733382 26615534 0.0016207 31623 m2 0.5025 0.3 0.705 0.00162 0.164029
623885 26004411 -0.00131616 30898 m2 0.50925 0.722 0.2965 -0.001702 0.181112
756118 30706387 -0.00192882 36480 m2 0.5025 0.3 0.705 0.00162 0.164029
175175 41339748 0.00342613 49113 m2 0.32175 0.3465 0.297 -0.000198 0.002807
574028 41983913 0.00203016 49879 m2 0.08675 0.089 0.0845 -1.8e-05 6.39007e-05
401659 39125960 -0.00276907 46481 m2 0.5125 0.48 0.545 0.00026 0.00422764
1755507 37876874 0.00140727 44996 m2 0.9285 0.922 0.935 5.2e-05 0.000636413
1515142 40280356 -0.00372304 47853 m2 0.0715 0.0915 0.0515 -0.00016 0.00602521
781665 24438501 0.000419615 29035 m2 0.5025 0.3 0.705 0.00162 0.164029
640118 25531606 0.00107782 30336 m2 0.49075 0.278 0.7035 0.001702 0.181112
639832 26484606 -0.000522249 31467 m2 0.49075 0.278 0.7035 0.001702 0.181112
735784 11204130 0.000138668 13311 m2 0.4975 0.7 0.295 -0.00162 0.164029
1456935 24864486 0.000770212 29542 m2 0.496 0.703 0.289 -0.001656 0.171407
80239 37741739 -0.00159913 44835 m2 0.48275 0.4945 0.471 -9.4e-05 0.000552908
673397 27194762 0.000917779 32311 m2 0.48375 0.267 0.7005 0.001734 0.188121
660498 19529250 -0.000238511 23203 m2 0.5045 0.719 0.29 -0.001716 0.184056
639315 31322242 -0.00105561 37212 m2 0.49075 0.278 0.7035 0.001702 0.181112
91341 40283126 0.00121887 47857 m2 0.24125 0.2655 0.217 -0.000194 0.00321261
1079540 40913254 0.000469535 48606 m2 0.15025 0.163 0.1375 -0.000102 0.00127325
1442331 5093549 0.00328565 6048 m2 0.504 0.297 0.711 0.001656 0.171407
1972752 41140528 -0.00232794 48876 m2 0.35425 0.363 0.3455 -7e-05 0.000334689
1103224 41882999 0.00146492 49759 m2 0.107 0.0905 0.1235 0.000132 0.00284926
728194 35510951 0.000954954 42185 m2 0.5025 0.3 0.705 0.00162 0.164029
773889 24338012 -0.0025587 28916 m2 0.5025 0.3 0.705 0.00162 0.164029
476066 40571383 6.72846e-05 48199 m2 0.66875 0.689 0.6485 -0.000162 0.0018511
756260 41227076 -0.00338698 48979 m2 0.18225 0.107 0.2575 0.000602 0.0379949
908049 35535627 0.00081033 42214 m2 0.63375 0.644 0.6235 -8.2e-05 0.000452639
623091 13743135 -0.00177258 16330 m2 0.49075 0.278 0.7035 0.001702 0.181112
665418 13722008 -0.00380278 16305 m2 0.48375 0.267 0.7005 0.001734 0.188121
839680 35179004 -0.00386726 41792 m2 0.053 0.045 0.061 6.4e-05 0.00127513
2236 39938893 0.00123126 47448 m2 0.057 0.048 0.066 7.2e-05 0.00150695
777060 37685559 -0.000411562 44768 m2 0.5025 0.3 0.705 0.00162 0.164029
624424 29634282 0.000421432 35208 m2 0.50925 0.722 0.2965 -0.001702 0.181112
1928986 38476952 -0.0020674 45707 m2 0.76225 0.754 0.7705 6.6e-05 0.000375569
781577 27496244 0.00181832 32669 m2 0.4975 0.7 0.295 -0.00162 0.164029
1136475 40325724 0.00148814 47908 m2 0.25475 0.255 0.2545 -2e-06 3.29203e-07
1642306 39014542 0.00120817 46348 m2 0.567 0.5305 0.6035 0.000292 0.00542644
1243358 34979013 0.00353208 41555 m2 0.6915 0.655 0.728 0.000292 0.00624509
360244 40026890 0.000998706 47553 m2 0.3925 0.3605 0.4245 0.000256 0.00429451
333120 41419752 -0.000626204 49208 m2 0.14575 0.1565 0.135 -8.6e-05 0.000928161
396666 41895741 0.00164555 49774 m2 0.07525 0.0545 0.096 0.000166 0.00618736
361750 40751915 -0.00147129 48414 m2 0.36125 0.3935 0.329 -0.000258 0.00450734
1363931 21613563 -0.00349322 25678 m2 0.38 0.2135 0.5465 0.001332 0.117667
757588 41294045 -0.000137812 49059 m2 0.286 0.408 0.164 -0.000976 0.0728879
777734 19628667 -0.00289717 23320 m2 0.5025 0.3 0.705 0.00162 0.164029
541536 40110018 -0.00453542 47651 m2 0.4065 0.3625 0.4505 0.000352 0.00802461
893660 34831131 -0.00361889 41379 m2 0.30725 0.2775 0.337 0.000238 0.0041582
271676 31749019 0.00105059 37720 m2 0.6805 0.6875 0.6735 -5.6e-05 0.000225371
49110 40341491 0.000684873 47926 m2 0.0885 0.1005 0.0765 -9.6e-05 0.0017851
765080 14250717 0.00251001 16933 m2 0.4975 0.7 0.295 -0.00162 0.164029
751605 17634905 0.00231161 20953 m2 0.4975 0.7 0.295 -0.00162 0.164029
18038 33780141 -0.000715557 40131 m2 0.47875 0.48 0.4775 -1e-05 6.26131e-06
522846 39935700 -0.000449469 47445 m2 0.37825 0.391 0.3655 -0.000102 0.000691235
1965092 41773762 0.000774914 49628 m2 0.0645 0.051 0.078 0.000108 0.0030204
1917493 37010533 0.00182839 43967 m2 0.45225 0.4675 0.437 -0.000122 0.000938812
