sim_gen inv_id qtn_id qtn_freqP1 qtn_freqP2 qtn_freq qtn_FST 
7600 649019 86434 1 1 1 NAN
7600 634393 561384 0.1385 0.1275 0.133 0.000262334
7600 634393 616868 0.154 0.153 0.1535 1.924e-06
7600 638633 315666 0.9335 0.941 0.93725 0.000239108
7600 638633 535110 0.307 0.334 0.3205 0.000836855
7600 638633 198491 0.9335 0.941 0.93725 0.000239108
7600 650675 51220 1 1 1 NAN
7600 646132 284223 0.3505 0.3635 0.357 0.000184055
7600 646132 298724 0.863 0.863 0.863 0
7600 646132 425305 0.696 0.7165 0.70625 0.000506421
7600 646132 495507 0.0575 0.057 0.05725 1.158e-06
7600 653620 630209 0.0355 0.038 0.03675 NAN
7600 653620 244157 0.609 0.591 0.6 4.41391e-05
7600 653620 176146 1 1 1 0.0003375
7600 653620 538751 0.086 0.082 0.084 NAN
7600 652512 531505 0.3625 0.383 0.37275 0.000449355
7600 652512 289244 0.797 0.801 0.799 2.49068e-05
7600 652512 314651 0.703 0.7045 0.70375 2.69802e-06
7600 651621 289244 0.797 0.801 0.799 2.49068e-05
7600 651621 588705 0.275 0.2755 0.27525 3.13303e-07
7600 651621 314651 0.703 0.7045 0.70375 2.69802e-06
7600 652776 301925 0.6625 0.66 0.66125 6.9755e-06
7600 652776 641834 0.0185 0.0185 0.0185 0
7600 652511 267495 1 1 1 NAN
7600 652511 68495 1 1 1 NAN
7600 653450 435526 0.632 0.608 0.62 0.000611205
7600 653450 456888 0.5875 0.561 0.57425 0.000718085
7600 653450 557051 0.092 0.0695 0.08075 0.00170502
7600 653450 224342 1 1 1 NAN
7600 653775 269803 0.377 0.4175 0.39725 0.00171257
7600 653775 267495 1 1 1 NAN
7800 5372 648633 0.1305 0.136 0.13325 6.54793e-05
7800 5372 264506 0.5805 0.569 0.57475 0.000135273
7800 5372 370833 0.491 0.471 0.481 0.000400578
7800 5372 618845 0.031 0.032 0.0315 8.19464e-06
7800 5372 666082 0.0025 0.002 0.00225 2.78404e-05
7800 5372 651456 0.022 0.023 0.0225 1.13669e-05
7800 5372 666752 0.005 0.0075 0.00625 0.000251572
7800 5372 651346 0.0235 0.0175 0.0205 0.000448213
7800 5372 670337 0.001 0 0.0005 0.00050025
7800 5372 670112 0.001 0.0005 0.00075 8.33959e-05
7800 5372 670029 0 0.0005 0.00025 0.000250063
7800 652511 267495 1 1 1 NAN
7800 652511 68495 1 1 1 NAN
7800 652511 669881 0.0055 0.003 0.00425 NAN
7800 652511 670967 0 0.0005 0.00025 NAN
7800 616128 209057 0.849 0.845 0.847 3.08663e-05
7800 396676 436625 0.1795 0.188 0.18375 0.000120428
7800 396676 302147 0.8115 0.819 0.81525 9.33657e-05
7800 396676 413697 0.1795 0.188 0.18375 0.000120428
7800 396676 430044 0.1795 0.188 0.18375 0.000120428
7800 396676 651408 0.01 0.0095 0.00975 6.47337e-06
7800 396676 668070 0.001 0.001 0.001 0
7800 396676 670488 0 0.001 0.0005 0.00050025
7800 210729 271946 0.642 0.6605 0.65125 0.000376722
7800 210729 130643 0.642 0.6605 0.65125 0.000376722
7800 210729 338027 0.642 0.6605 0.65125 0.000376722
7800 210729 157050 0.642 0.6605 0.65125 0.000376722
7800 210729 649863 0.043 0.0535 0.04825 0.000600203
7800 210729 653479 0.0065 0.007 0.00675 9.32218e-06
7800 210729 670225 0.001 0.0005 0.00075 8.33959e-05
7800 210729 644637 0.0165 0.017 0.01675 3.79491e-06
7800 210729 659458 0.0015 0.002 0.00175 3.57769e-05
7800 210729 670284 0.0005 0.001 0.00075 8.33959e-05
7800 210729 670304 0.001 0.0015 0.00125 5.00626e-05
7800 210729 669674 0.0005 0 0.00025 0.000250063
7800 210729 670223 0.0005 0.002 0.00125 0.000450563
7800 210729 671063 0 0.0005 0.00025 0.000250063
7800 526828 271677 0.079 0.074 0.0765 8.84671e-05
7800 526828 492028 0.204 0.192 0.198 0.000226706
7800 526828 656548 0.001 0 0.0005 0.00050025
7800 526828 671007 0.0005 0 0.00025 0.000250063
7800 661242 14865 0.7615 0.7565 0.759 3.41681e-05
7800 661242 393152 0.4615 0.46 0.46075 2.26395e-06
7800 661242 302147 0.8115 0.819 0.81525 9.33657e-05
7800 661242 328106 0.3865 0.3675 0.377 0.000384253
7800 647607 286228 0.9605 0.969 0.96475 NAN
7800 647607 153794 0.4035 0.4205 0.412 0.000531134
7800 647607 521662 0.4215 0.436 0.42875 0.000298238
7800 647607 168920 0.7105 0.7015 0.706 0.000214608
7800 647607 441595 0.7635 0.7735 0.7685 9.75603e-05
7800 647607 668573 0 0.0005 0.00025 0.000140522
7800 538575 670810 0.0005 0.0005 0.0005 NAN
7800 670367 286391 0.2365 0.239 0.23775 8.62188e-06
7800 670551 471482 0.506 0.5375 0.52175 0.000994131
7800 670551 428992 0.3785 0.414 0.39625 0.00131695
7800 650675 51220 1 1 1 NAN
7800 646132 284223 0.457 0.4675 0.46225 0.000110882
7800 646132 298724 0.748 0.75 0.749 5.31918e-06
7800 646132 425305 0.5345 0.5245 0.5295 0.000100349
7800 646132 495507 0.0015 0.002 0.00175 3.57769e-05
7800 669999 595365 0.201 0.1835 0.19225 0.000493029
7800 669999 461949 0.3235 0.343 0.33325 0.000427835
7800 669999 409666 0.5485 0.552 0.55025 1.2375e-05
7800 669755 508834 0.5315 0.533 0.53225 2.2594e-06
7800 669755 347364 0.2155 0.213 0.21425 9.28143e-06
7800 670090 610106 0.248 0.2615 0.25475 0.000239989
7800 669837 518707 0.431 0.424 0.4275 5.00524e-05
7800 669837 572939 0.431 0.424 0.4275 5.00524e-05
7800 669837 640742 0.0075 0.008 0.00775 8.1275e-06
7800 669837 209057 0.849 0.845 0.847 3.08663e-05
8000 5372 648633 0.129 0.1195 0.12425 0.000207353
8000 5372 264506 0.512 0.5005 0.50625 0.000132271
8000 5372 370833 0.4265 0.404 0.41525 0.000521225
8000 5372 675576 0.0255 0.0195 0.0225 0.000409207
8000 5372 673798 0.055 0.053 0.054 1.95756e-05
8000 5372 685543 0.004 0.003 0.0035 7.16794e-05
8000 5372 688079 0.001 0 0.0005 0.00050025
8000 5372 651456 0.0545 0.0545 0.0545 0
8000 5372 681546 0.0065 0.0065 0.0065 0
8000 5372 684087 0.0025 0.001 0.00175 0.000321992
8000 5372 687661 0.002 0.002 0.002 0
8000 5372 688234 0.0005 0 0.00025 0.000250063
8000 5372 683448 0.0005 0.0005 0.0005 0
8000 5372 688083 0.0005 0 0.00025 0.000250063
8000 5372 688278 0 0.0005 0.00025 0.000250063
8000 652511 267495 1 1 1 NAN
8000 652511 68495 1 1 1 NAN
8000 616128 209057 0.8625 0.8785 0.8705 0.000567729
8000 616128 686150 0.0025 0.0005 0.0015 0.000667668
8000 396676 436625 0.1615 0.1575 0.1595 2.98374e-05
8000 396676 302147 0.9 0.906 0.903 0.00010275
8000 396676 413697 0.1615 0.1575 0.1595 2.98374e-05
8000 396676 430044 0.1615 0.1575 0.1595 2.98374e-05
8000 396676 684351 0.0025 0.0035 0.003 8.35841e-05
8000 396676 677596 0.01 0.0065 0.00825 0.0003743
8000 396676 672230 0.001 0 0.0005 0.00050025
8000 659853 688146 0.0005 0 0.00025 NAN
8000 210729 271946 0.665 0.659 0.662 4.02224e-05
8000 210729 130643 0.665 0.659 0.662 4.02224e-05
8000 210729 338027 0.665 0.659 0.662 4.02224e-05
8000 210729 157050 0.665 0.659 0.662 4.02224e-05
8000 210729 649863 0.1135 0.109 0.11125 5.12018e-05
8000 210729 676751 0.03 0.032 0.031 3.32901e-05
8000 210729 687900 0.0005 0 0.00025 0.000250063
8000 210729 688238 0.0005 0 0.00025 0.000250063
8000 210729 644637 0.003 0.0035 0.00325 1.92935e-05
8000 210729 688067 0.001 0 0.0005 0.00050025
8000 210729 687507 0.0005 0 0.00025 0.000250063
8000 526828 271677 0.0585 0.0555 0.057 4.18597e-05
8000 526828 492028 0.0585 0.0555 0.057 4.18597e-05
8000 687976 315666 1 1 1 NAN
8000 671328 675750 0.006 0.0055 0.00575 NAN
8000 671328 517764 0.402 0.402 0.402 1.09324e-05
8000 671328 30219 1 1 1 0
8000 671328 652569 0.017 0.016 0.0165 NAN
8000 671328 76979 1 1 1 1.54057e-05
8000 671328 688207 0.001 0 0.0005 NAN
8000 677530 34034 0.781 0.7745 0.77775 6.11062e-05
8000 687711 605253 0.383 0.374 0.3785 8.60831e-05
8000 684029 680153 0.001 0.002 0.0015 NAN
8000 686302 169276 0.944 0.934 0.939 0.00043646
8000 687337 519939 0.1095 0.112 0.11075 1.58655e-05
8000 687337 212330 1 1 1 NAN
8000 687337 617412 0.0315 0.0335 0.0325 3.18028e-05
8000 687337 388555 0.511 0.517 0.514 3.60282e-05
8000 687337 200531 0.574 0.5605 0.56725 0.000185608
8000 687337 580262 0.219 0.212 0.2155 7.24596e-05
8000 673424 244157 0.7445 0.756 0.75025 0.000176451
8000 673424 176146 1 1 1 NAN
8000 673424 452410 0.5175 0.5295 0.5235 0.000144319
8000 684877 427105 0.0595 0.075 0.06725 0.000957516
8000 684877 570678 0.071 0.0835 0.07725 0.000547996
8000 684877 367889 0.8385 0.8425 0.8405 2.98374e-05
8000 685058 242113 0.508 0.5155 0.51175 5.62811e-05
8000 686383 642373 0.048 0.043 0.0455 NAN
8000 688063 293886 0.517 0.517 0.517 0
8000 688063 275038 0.7895 0.794 0.79175 3.07038e-05
8000 688063 301701 0.4525 0.435 0.44375 0.000310176
8000 688063 617598 0.2245 0.2235 0.224 1.43824e-06
8000 687627 680440 0.042 0.037 0.0395 NAN
8000 687627 22275 0.968 0.965 0.9665 NAN
8000 687627 25321 1 1 1 NAN
8000 687627 54678 1 1 1 NAN
8000 687627 531505 0.13 0.126 0.128 0.000164735
8000 687627 289244 0.8765 0.8645 0.8705 6.94922e-05
8000 687627 519152 0.549 0.566 0.5575 NAN
8000 687627 314651 0.6285 0.626 0.62725 NAN
8000 687629 435526 0.746 0.747 0.7465 1.32109e-06
8000 687629 456888 0.7805 0.774 0.77725 6.10082e-05
8000 687629 224342 1 1 1 NAN
8000 687975 22275 0.968 0.965 0.9665 NAN
8000 687975 25321 1 1 1 NAN
8000 687975 54678 1 1 1 NAN
8000 688137 464266 0.1855 0.184 0.18475 3.73463e-06
8000 688137 471482 0.5755 0.559 0.56725 0.000277266
8000 688137 428992 0.3985 0.383 0.39075 0.000252295
8000 688313 180703 0.73 0.7185 0.72425 0.000165551
8000 688313 34034 0.781 0.7745 0.77775 6.11062e-05
8000 688314 167320 1 1 1 NAN
8000 688314 263311 0.9445 0.945 0.94475 NAN
8200 5372 264506 0.637 0.6155 0.62625 0.000493728
8200 5372 370833 0.4305 0.4165 0.4235 0.000200698
8200 5372 651456 0.0545 0.0495 0.052 0.000126785
8200 5372 648633 0.095 0.093 0.094 1.17421e-05
8200 5372 695682 0.058 0.0495 0.05375 0.000355135
8200 5372 702713 0.0065 0.008 0.00725 7.81528e-05
8200 5372 673798 0.043 0.04 0.0415 5.65643e-05
8200 5372 701843 0.0065 0.0025 0.0045 0.000892907
8200 5372 701844 0.0135 0.009 0.01125 0.00045512
8200 5372 702401 0.0105 0.009 0.00975 5.82603e-05
8200 5372 703148 0.002 0 0.001 0.001001
8200 5372 700381 0.0065 0.0085 0.0075 0.000134341
8200 5372 697094 0.0035 0.003 0.00325 1.92935e-05
8200 5372 704402 0.0015 0.0045 0.003 0.000752257
8200 5372 704203 0.001 0 0.0005 0.00050025
8200 652511 267495 1 1 1 NAN
8200 652511 68495 1 1 1 NAN
8200 652511 700233 0.037 0.0325 0.03475 NAN
8200 616128 209057 0.9455 0.934 0.93975 0.000583937
8200 616128 690298 0.0055 0.006 0.00575 1.09324e-05
8200 616128 696126 0.0025 0.0055 0.004 0.000564759
8200 396676 436625 0.2085 0.219 0.21375 0.000164003
8200 396676 302147 0.8255 0.82 0.82275 5.18575e-05
8200 396676 413697 0.2085 0.219 0.21375 0.000164003
8200 396676 430044 0.2085 0.219 0.21375 0.000164003
8200 396676 705327 0 0.0005 0.00025 0.000250063
8200 396676 705344 0 0.0005 0.00025 0.000250063
8200 703940 398517 0.6915 0.678 0.68475 0.000211067
8200 703940 544459 0.0905 0.088 0.08925 1.92226e-05
8200 703940 658908 0.391 0.397 0.394 3.76941e-05
8200 703940 435526 0.713 0.709 0.711 1.94667e-05
8200 703940 224342 1 1 1 NAN
8200 704465 263311 0.981 0.98 0.9805 NAN
8200 704465 550939 0.0795 0.094 0.08675 1.30755e-05
8200 210729 271946 0.5425 0.555 0.54875 0.00015775
8200 210729 130643 0.5425 0.555 0.54875 0.00015775
8200 210729 338027 0.5425 0.555 0.54875 0.00015775
8200 210729 649863 0.163 0.183 0.173 0.000698954
8200 210729 676751 0.053 0.062 0.0575 0.000373659
8200 210729 157050 0.5425 0.555 0.54875 0.00015775
8200 210729 697770 0.008 0.011 0.0095 0.000239114
8200 210729 700739 0.0065 0.0035 0.005 0.000452261
8200 210729 700955 0.005 0.0055 0.00525 1.19676e-05
8200 526828 271677 0.08 0.0745 0.07725 0.000106092
8200 526828 492028 0.08 0.0745 0.07725 0.000106092
8200 703941 503101 0.477 0.503 0.49 0.000676271
8200 703941 633473 0.1835 0.2035 0.1935 0.000640788
8200 703941 28340 1 1 1 NAN
8200 703941 512992 0.3905 0.386 0.38825 2.13147e-05
8200 693720 554301 0.2555 0.2515 0.2535 2.11374e-05
8200 695978 14865 0.633 0.6085 0.62075 0.000637426
8200 695978 393152 0.3695 0.3785 0.374 8.64926e-05
8200 705090 662725 0.093 0.0875 0.09025 9.21077e-05
8200 705090 496514 0.488 0.5 0.494 0.000144021
8200 705090 659828 0.095 0.074 0.0845 0.00142516
8200 705090 612610 0.1305 0.1405 0.1355 0.00021342
8200 704139 501608 0.336 0.293 0.3145 0.00214412
8200 704139 248148 0.745 0.7425 0.74375 8.1984e-06
8200 704139 518707 0.4155 0.4025 0.409 0.00017479
8200 704139 572939 0.4155 0.4025 0.409 0.00017479
8200 704139 209057 0.9455 0.934 0.93975 0.000583937
8200 700334 519152 0.4835 0.4665 0.475 0.000289724
8200 700170 302147 0.8255 0.82 0.82275 5.18575e-05
8200 700170 328106 0.553 0.5425 0.54775 0.000111265
8200 700170 478158 0.369 0.382 0.3755 0.000180171
8200 700170 309426 0.064 0.0755 0.06975 0.000509556
8200 700170 704719 0.0005 0.0015 0.001 0.00025025
8200 700254 398517 0.6915 0.678 0.68475 0.000211067
8200 700254 435526 0.713 0.709 0.711 1.94667e-05
8200 700254 456888 0.8325 0.8235 0.828 0.000142189
8200 705353 419581 0.9705 0.9775 0.974 NAN
8200 705353 73351 1 1 1 NAN
8200 705353 194895 1 1 1 NAN
8200 705353 593025 0.1765 0.1845 0.1805 0.000483731
8200 705353 514401 0.2865 0.294 0.29025 NAN
8200 705353 168930 1 1 1 NAN
8200 705353 312371 0.4975 0.5075 0.5025 0.000108167
8200 705355 64075 0.4865 0.4985 0.4925 0.000144032
8200 705355 22275 1 1 1 NAN
8200 705355 25321 1 1 1 NAN
8200 705355 54678 1 1 1 NAN
8200 705356 298724 0.7635 0.773 0.76825 0.000126726
8400 721863 683610 0.098 0.105 0.1015 0.000134323
8400 721863 162627 1 1 1 NAN
8400 721863 673688 0.11 0.119 0.1145 0.000199724
8400 721863 242113 0.3705 0.384 0.37725 0.000193939
8400 721863 286391 0.526 0.5205 0.52325 3.03155e-05
8400 5372 648633 0.0985 0.092 0.09525 0.000122567
8400 5372 264506 0.48 0.484 0.482 1.60208e-05
8400 5372 370833 0.368 0.3705 0.36925 6.70876e-06
8400 5372 702401 0.0485 0.0525 0.0505 8.34207e-05
8400 5372 715325 0.0145 0.0145 0.0145 0
8400 5372 673798 0.0105 0.01 0.01025 6.16071e-06
8400 5372 651456 0.017 0.0215 0.01925 0.000268149
8400 5372 722373 0.0005 0 0.00025 0.000250063
8400 5372 711820 0.0195 0.023 0.02125 0.000147247
8400 5372 720478 0.0015 0.0005 0.001 0.00025025
8400 5372 722100 0.0005 0 0.00025 0.000250063
8400 5372 721738 0.0005 0.0005 0.0005 0
8400 5372 722427 0 0.0005 0.00025 0.000250063
8400 652511 267495 1 1 1 NAN
8400 652511 68495 1 1 1 NAN
8400 652511 707147 0.0575 0.064 0.06075 NAN
8400 652511 722393 0.0005 0 0.00025 NAN
8400 652511 722159 0 0.0015 0.00075 0.000185114
8400 616128 209057 0.858 0.857 0.8575 2.04593e-06
8400 616128 690298 0.0045 0.0045 0.0045 0
8400 396676 436625 0.231 0.2365 0.23375 4.22224e-05
8400 396676 302147 0.835 0.8535 0.84425 0.000650705
8400 396676 413697 0.231 0.2365 0.23375 4.22224e-05
8400 396676 430044 0.231 0.2365 0.23375 4.22224e-05
8400 396676 720775 0.002 0.001 0.0015 0.000166917
8400 396676 720300 0.0015 0.002 0.00175 3.57769e-05
8400 396676 721584 0.0005 0 0.00025 0.000250063
8400 396676 721307 0.001 0.0015 0.00125 5.00626e-05
8400 717843 653944 0.323 0.306 0.3145 0.000335127
8400 717843 22275 1 1 1 NAN
8400 717843 25321 1 1 1 NAN
8400 717843 54678 1 1 1 NAN
8400 714626 519458 0.491 0.5135 0.50225 0.00050626
8400 714626 638983 0.2465 0.266 0.25625 0.000498791
8400 659853 721495 0.002 0.0005 0.00125 NAN
8400 659853 722430 0 0.0005 0.00025 NAN
8400 210729 271946 0.4885 0.527 0.50775 0.00148261
8400 210729 130643 0.4885 0.527 0.50775 0.00148261
8400 210729 338027 0.4885 0.527 0.50775 0.00148261
8400 210729 649863 0.1135 0.112 0.11275 5.62289e-06
8400 210729 676751 0.089 0.092 0.0905 2.73358e-05
8400 210729 157050 0.4885 0.527 0.50775 0.00148261
8400 210729 700955 0.063 0.075 0.069 0.000560407
8400 210729 713230 0.024 0.0315 0.02775 0.000521221
8400 210729 718835 0.004 0.004 0.004 0
8400 210729 716744 0.006 0.003 0.0045 0.00050226
8400 210729 722417 0.0005 0 0.00025 0.000250063
8400 526828 271677 0.0495 0.0525 0.051 4.64886e-05
8400 526828 492028 0.0495 0.0525 0.051 4.64886e-05
8400 655761 719376 0.0075 0.0045 0.006 NAN
8400 708308 668430 0.1095 0.114 0.11175 5.10014e-05
8400 709609 112702 0.864 0.8645 0.86425 5.32722e-07
8400 709609 285153 1 1 1 NAN
8400 709609 669796 0.02 0.023 0.0215 0.000106951
8400 709609 289390 0.7215 0.727 0.72425 3.7867e-05
8400 710545 169276 0.88 0.8865 0.88325 0.00010243
8400 720016 658908 0.549 0.519 0.534 0.000904181
8400 720016 435526 0.909 0.901 0.905 0.000186101
8400 720016 456888 0.976 0.9755 0.97575 2.64137e-06
8400 720016 673673 0.0945 0.0855 0.09 0.000247253
8400 720016 479590 0.098 0.093 0.0955 7.23549e-05
8400 720016 664533 0.0905 0.0955 0.093 7.40952e-05
8400 720016 224342 1 1 1 NAN
8400 720016 673069 0.1825 0.1705 0.1765 0.000247682
8400 700170 302147 0.835 0.8535 0.84425 0.000650705
8400 700170 328106 0.583 0.593 0.588 0.000103197
8400 700170 478158 0.4805 0.4685 0.4745 0.000144376
8400 700170 309426 0.085 0.095 0.09 0.00030525
8400 719095 517764 0.3975 0.3585 0.378 0.00161729
8400 719095 30219 1 1 1 NAN
8400 713018 650484 0.1245 0.1175 0.121 0.000115176
8400 721693 651283 0.1475 0.162 0.15475 0.000401846
8400 718344 511075 0.4395 0.4345 0.437 2.54033e-05
8400 721692 498612 0.7385 0.7065 0.7225 0.00127685
8400 721692 419581 0.961 0.95 0.9555 0.000711434
8400 721692 73351 1 1 1 NAN
8600 733855 379512 0.5535 0.5505 0.552 9.09841e-06
8600 5372 264506 0.5475 0.536 0.54175 0.000133179
8600 5372 370833 0.4845 0.4665 0.4755 0.00032478
8600 5372 711820 0.0505 0.044 0.04725 0.000234631
8600 5372 651456 0.059 0.0575 0.05825 1.02539e-05
8600 5372 648633 0.116 0.106 0.111 0.000253347
8600 5372 702401 0.0225 0.023 0.02275 2.81121e-06
8600 5372 715325 0.033 0.0305 0.03175 5.08263e-05
8600 5372 735400 0.01 0.0085 0.00925 6.13786e-05
8600 5372 737778 0.0015 0.001 0.00125 5.00626e-05
8600 5372 737383 0.002 0.002 0.002 0
8600 5372 738643 0.0015 0.001 0.00125 5.00626e-05
8600 5372 738904 0.0005 0.0005 0.0005 0
8600 5372 738632 0.0005 0.002 0.00125 0.000450563
8600 5372 739374 0.0005 0.001 0.00075 8.33959e-05
8600 5372 738979 0.0005 0.001 0.00075 8.33959e-05
8600 652511 267495 1 1 1 NAN
8600 652511 68495 1 1 1 NAN
8600 652511 738733 0.002 0.0015 0.00175 NAN
8600 616128 209057 0.8265 0.81 0.81825 0.000457665
8600 616128 739432 0.0015 0.001 0.00125 5.00626e-05
8600 396676 436625 0.184 0.187 0.1855 1.48918e-05
8600 396676 302147 0.9265 0.927 0.92675 9.20682e-07
8600 396676 413697 0.184 0.187 0.1855 1.48918e-05
8600 396676 430044 0.184 0.187 0.1855 1.48918e-05
8600 396676 725754 0.0265 0.0275 0.027 9.5162e-06
8600 396676 739269 0.001 0.001 0.001 0
8600 717843 653944 0.3215 0.318 0.31975 1.40798e-05
8600 717843 22275 1 1 1 NAN
8600 717843 25321 1 1 1 NAN
8600 717843 54678 1 1 1 NAN
8600 714626 519458 0.2815 0.3085 0.295 0.000876307
8600 714626 638983 0.248 0.277 0.2625 0.00108604
8600 659853 721495 0.067 0.072 0.0695 9.66449e-05
8600 659853 738750 0.0005 0.0005 0.0005 0
8600 659853 739214 0.0005 0 0.00025 0.000250063
8600 659853 739581 0.0005 0 0.00025 0.000250063
8600 210729 271946 0.3575 0.3625 0.36 2.71267e-05
8600 210729 130643 0.3575 0.3625 0.36 2.71267e-05
8600 210729 338027 0.3575 0.3625 0.36 2.71267e-05
8600 210729 724297 0.066 0.0585 0.06225 0.0002409
8600 210729 157050 0.3575 0.3625 0.36 2.71267e-05
8600 210729 649863 0.1825 0.2025 0.1925 0.00064332
8600 210729 676751 0.185 0.192 0.1885 8.00822e-05
8600 210729 734275 0.002 0.005 0.0035 0.000645115
8600 210729 700955 0.0055 0.004 0.00475 0.000118986
8600 210729 739026 0.0025 0.0025 0.0025 0
8600 210729 739553 0.0005 0 0.00025 0.000250063
8600 210729 727149 0.0035 0.0045 0.004 6.2751e-05
8600 210729 729163 0.0025 0.006 0.00425 0.000723664
8600 210729 739535 0.0005 0 0.00025 0.000250063
8600 210729 739582 0.0005 0 0.00025 0.000250063
8600 526828 271677 0.0915 0.09 0.09075 6.81699e-06
8600 526828 492028 0.0915 0.09 0.09075 6.81699e-06
8600 655761 739463 0.0005 0.0005 0.0005 NAN
8600 739262 167320 1 1 1 NAN
8600 739262 263311 0.976 0.974 0.975 NAN
8600 704990 739162 0 0.001 0.0005 NAN
8600 739170 123678 0.8485 0.843 0.84575 5.79693e-05
8600 733581 471482 0.579 0.568 0.5735 0.000123672
8600 733581 428992 0.346 0.323 0.3345 0.000594089
8600 733581 267495 1 1 1 NAN
8600 739260 491316 0.4465 0.4715 0.459 0.000629231
8600 739260 248148 0.83 0.8465 0.83825 0.000501984
8600 739260 670944 0.227 0.2465 0.23675 0.000526081
8600 739260 209057 0.8265 0.81 0.81825 0.000457665
8600 739260 264712 0.682 0.674 0.678 7.32883e-05
8600 739260 699366 0.052 0.044 0.048 0.00035014
8600 710545 169276 0.9645 0.962 0.96325 NAN
8600 737456 107583 1 1 1 NAN
8600 737456 53870 1 1 1 NAN
8600 700170 302147 0.9265 0.927 0.92675 9.20682e-07
8600 700170 328106 0.7425 0.7425 0.7425 0
8600 700170 478158 0.461 0.458 0.4595 9.05944e-06
8600 700170 309426 0.1545 0.152 0.15325 1.2041e-05
8600 700170 739241 0.0005 0.001 0.00075 8.33959e-05
8600 724469 607679 0.2745 0.269 0.27175 3.82134e-05
8600 738312 463072 0.638 0.646 0.642 6.96149e-05
8600 718344 511075 0.283 0.2845 0.28375 2.76772e-06
8600 718344 736480 0.0015 0.0015 0.0015 0
8600 736485 68513 1 1 1 NAN
8600 736485 413969 0.4925 0.475 0.48375 NAN
8600 736485 686871 0.172 0.177 0.1745 0.000306574
8600 736485 656778 0.1685 0.172 0.17025 4.33878e-05
8600 739548 717497 0.0495 0.054 0.05175 0.000103165
8600 739546 523507 0.663 0.6435 0.65325 0.000419675
8600 739546 645268 0.341 0.3525 0.34675 0.000145962
8600 739547 180703 0.806 0.807 0.8065 1.60197e-06
8600 739632 653944 0.3215 0.318 0.31975 1.40798e-05
8600 739632 546495 0.433 0.454 0.4435 0.000446704
8600 739632 64075 0.6975 0.6745 0.686 0.000613963
8600 739632 592838 0.14 0.1365 0.13825 2.57057e-05
8600 739632 22275 1 1 1 NAN
8800 733855 379512 0.7165 0.707 0.71175 0.000109974
8800 5372 752924 0.01 0.0145 0.01225 NAN
8800 5372 264506 0.572 0.567 0.5695 0.000418391
8800 5372 370833 0.5395 0.5415 0.5405 2.54925e-05
8800 5372 651456 0.053 0.058 0.0555 4.02642e-06
8800 5372 737383 0.061 0.065 0.063 0.00011923
8800 5372 648633 0.0415 0.0435 0.0425 6.7761e-05
8800 5372 711820 0.0215 0.021 0.02125 2.45738e-05
8800 5372 715325 0.017 0.0155 0.01625 3.00503e-06
8800 5372 754158 0.0075 0.011 0.00925 3.51872e-05
8800 5372 753995 0.0035 0.0045 0.004 0.000334172
8800 5372 744553 0.0085 0.007 0.00775 6.2751e-05
8800 5372 755263 0.004 0.005 0.0045 7.31475e-05
8800 5372 753129 0.02 0.0245 0.02225 5.58067e-05
8800 5372 735400 0.0015 0.0025 0.002 0.000232706
8800 5372 744960 0.0085 0.0075 0.008 0.000125251
8800 5372 751954 0.0015 0.003 0.00225 3.1502e-05
8800 5372 756466 0.0005 0 0.00025 0.000250564
8800 5372 747939 0.0005 0.0005 0.0005 0.000250063
8800 5372 750061 0 0.001 0.0005 0
8800 5372 756793 0 0.001 0.0005 0.00050025
8800 5372 756608 0 0.0005 0.00025 0.00050025
8800 652511 267495 1 1 1 NAN
8800 652511 68495 1 1 1 NAN
8800 652511 756088 0.005 0.004 0.0045 NAN
8800 652511 756606 0.002 0.0015 0.00175 NAN
8800 652511 756405 0.001 0.0005 0.00075 NAN
8800 616128 209057 0.9095 0.915 0.91225 9.44723e-05
8800 396676 436625 0.076 0.076 0.076 0
8800 396676 302147 0.9535 0.959 0.95625 0.000180766
8800 396676 413697 0.076 0.076 0.076 0
8800 396676 430044 0.076 0.076 0.076 0
8800 396676 756841 0.0005 0 0.00025 0.000250063
8800 724469 607679 0.507 0.4755 0.49125 0.000992554
8800 724469 754940 0.0065 0.003 0.00475 0.000647814
8800 724469 751548 0.0015 0.0015 0.0015 0
8800 724469 756609 0 0.001 0.0005 0.00050025
8800 714626 519458 0.2075 0.2115 0.2095 2.41532e-05
8800 714626 638983 0.34 0.3375 0.33875 6.9755e-06
8800 714626 749777 0.005 0.005 0.005 0
8800 659853 721495 0.034 0.032 0.033 NAN
8800 659853 748249 0.0365 0.026 0.03125 NAN
8800 210729 271946 0.506 0.505 0.5055 1.00012e-06
8800 210729 130643 0.506 0.505 0.5055 1.00012e-06
8800 210729 338027 0.506 0.505 0.5055 1.00012e-06
8800 210729 676751 0.221 0.2435 0.23225 0.000709789
8800 210729 157050 0.506 0.505 0.5055 1.00012e-06
8800 210729 649863 0.235 0.227 0.231 9.00703e-05
8800 210729 724297 0.013 0.016 0.0145 0.000157456
8800 210729 729163 0.049 0.041 0.045 0.000372309
8800 210729 739026 0.0165 0.0195 0.018 0.000127291
8800 210729 756754 0.0005 0 0.00025 0.000250063
8800 210729 753631 0.001 0.0015 0.00125 5.00626e-05
8800 210729 756868 0 0.0005 0.00025 0.000250063
8800 210729 756640 0 0.0005 0.00025 0.000250063
