position mutID selCoef originGen type freq p1freq p2freq adapPhenoDiv FST 
959297 39329205 0.00265946 46731 m2 0.77675 0.795 0.7585 -0.000146 0.00192067
350126 33145620 0.00100049 39381 m2 0.2235 0.232 0.215 -6.8e-05 0.000416312
1789058 40450649 0.0029015 48064 m2 0.67325 0.67 0.6765 2.6e-05 4.80148e-05
469782 9427486 0.00393259 11203 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
339878 36015185 0.00155465 42791 m2 0.32525 0.319 0.3315 5e-05 0.000177992
347546 32567512 -0.00173666 38695 m2 0.701 0.6965 0.7055 3.6e-05 9.66131e-05
1346433 39573284 0.000946618 47021 m2 0.42 0.337 0.503 0.000664 0.02828
447109 41307115 -0.000208285 49082 m2 0.063 0.0585 0.0675 3.6e-05 0.00034304
348085 41274462 0.00175072 49043 m2 0.23725 0.245 0.2295 -6.2e-05 0.000331906
1349524 39675685 0.000959228 47142 m2 0.344 0.2865 0.4015 0.00046 0.0146512
478718 20025256 -0.000485479 23791 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
1170526 6292897 0.00358816 7477 m2 0.509 0.665 0.353 -0.001248 0.0973755
551231 40835150 -0.00174629 48521 m2 0.35375 0.348 0.3595 4.6e-05 0.000144623
1033551 41645169 0.00138393 49483 m2 0.14575 0.1045 0.187 0.00033 0.0136664
395222 41069931 0.00243203 48800 m2 0.30575 0.3225 0.289 -0.000134 0.00132174
1460537 41287933 -0.00190887 49059 m2 0.38425 0.4035 0.365 -0.000154 0.00156619
241589 36597524 0.0016403 43483 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1659139 41584313 0.00155444 49411 m2 0.08075 0.0755 0.086 4.2e-05 0.000371315
1585 41041819 0.000408888 48767 m2 0.07725 0.06 0.0945 0.000138 0.00417442
614228 15271666 -0.000486041 18142 m2 0.56725 0.421 0.7135 0.00117 0.0871325
1125538 36070704 0.000680439 42856 m2 0.37775 0.395 0.3605 -0.000138 0.00126593
141573 39530369 -0.00191452 46970 m2 0.81475 0.829 0.8005 -0.000114 0.00134539
1807686 39252643 0.000163149 46640 m2 0.16775 0.137 0.1985 0.000246 0.00677289
1578064 41606611 -0.00168541 49438 m2 0.06225 0.044 0.0805 0.000146 0.00570557
1132870 41603423 0.00286234 49434 m2 0.1045 0.091 0.118 0.000108 0.00194754
1057266 11661914 0.00274755 13853 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
1563253 39429101 -0.00392743 46850 m2 0.59125 0.6205 0.562 -0.000234 0.00354016
935749 39373729 0.0013353 46784 m2 0.15825 0.1655 0.151 -5.8e-05 0.000394593
634778 13746397 -0.0022276 16330 m2 0.56725 0.421 0.7135 0.00117 0.0871325
590093 41955025 0.0013509 49851 m2 0.05275 0.064 0.0415 -9e-05 0.0025329
1055523 21853113 -0.00174601 25965 m2 0.53575 0.4075 0.664 0.001026 0.0661303
227346 20084736 -0.00107901 23862 m2 0.51375 0.32 0.7075 0.00155 0.15027
1509011 37623275 -0.00431889 44703 m2 0.6475 0.637 0.658 8.4e-05 0.000483036
960204 38076256 0.00116592 45242 m2 0.5655 0.6105 0.5205 -0.00036 0.00824143
1318773 29041154 -0.00182395 34504 m2 0.42 0.337 0.503 0.000664 0.02828
619610 23989503 0.000421573 28503 m2 0.56725 0.421 0.7135 0.00117 0.0871325
190295 41947118 -0.000288854 49841 m2 0.06 0.0645 0.0555 -3.6e-05 0.000359043
140025 41651688 0.00113865 49491 m2 0.2755 0.2885 0.2625 -0.000104 0.000846694
109338 39203495 0.00169866 46582 m2 0.12425 0.141 0.1075 -0.000134 0.00257842
230685 40109175 -0.00201105 47658 m2 0.4135 0.2485 0.5785 0.00132 0.11226
1074098 28001260 0.00267155 33267 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
1194285 26761466 0.00082762 31796 m2 0.509 0.665 0.353 -0.001248 0.0973755
480389 41742262 -1.30963e-05 49598 m2 0.0945 0.0895 0.0995 4e-05 0.000292159
227550 14350160 -0.00236899 17048 m2 0.51375 0.32 0.7075 0.00155 0.15027
1893886 36185876 -0.000103384 42994 m2 0.30175 0.3345 0.269 -0.000262 0.00509055
1158545 9886508 -0.00329673 11747 m2 0.491 0.335 0.647 0.001248 0.0973755
1523481 39626968 0.0023652 47084 m2 0.149 0.1495 0.1485 -4e-06 1.97162e-06
1019567 15292603 0.00302286 18168 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
819854 38757244 -0.00255594 46051 m2 0.74075 0.7605 0.721 -0.000158 0.00203116
255539 4683373 -0.00221559 5566 m2 0.51375 0.32 0.7075 0.00155 0.15027
1347999 41850207 -0.00391297 49726 m2 0.1195 0.0975 0.1415 0.000176 0.0045999
315864 39059083 0.00334292 46410 m2 0.88725 0.8845 0.89 2.2e-05 7.55967e-05
1663996 41740001 0.000894527 49596 m2 0.13325 0.1125 0.154 0.000166 0.00372799
1072709 31198586 -0.0022021 37068 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
931552 41756112 0.00201093 49615 m2 0.087 0.096 0.078 -7.2e-05 0.00101975
851307 40772217 0.00101723 48447 m2 0.142 0.1595 0.1245 -0.00014 0.00251362
1336311 12891328 -0.00178619 15313 m2 0.42 0.337 0.503 0.000664 0.02828
231753 14472129 -0.00129589 17193 m2 0.51375 0.32 0.7075 0.00155 0.15027
209872 39700344 0.00321656 47172 m2 0.17275 0.1375 0.208 0.000282 0.00869488
1928528 40499768 0.00371695 48123 m2 0.3045 0.3325 0.2765 -0.000224 0.00370196
1771396 41106033 0.000120692 48843 m2 0.206 0.219 0.193 -0.000104 0.00103323
547204 41437512 -0.00239182 49236 m2 0.05325 0.0595 0.047 -5e-05 0.000774828
1068796 41635586 0.00359896 49472 m2 0.1085 0.136 0.081 -0.00022 0.00781834
610442 23920418 -0.00284603 28421 m2 0.56725 0.421 0.7135 0.00117 0.0871325
1040130 38715680 -0.000772477 46001 m2 0.53575 0.4075 0.664 0.001026 0.0661303
184670 41168580 0.00216894 48917 m2 0.05875 0.057 0.0605 1.4e-05 5.53813e-05
1412368 37280834 -0.00126317 44295 m2 0.141 0.14 0.142 8e-06 8.25634e-06
845005 40243571 0.000416224 47818 m2 0.17625 0.1575 0.195 0.00015 0.00242146
70818 41330186 -0.0024542 49109 m2 0.3595 0.3645 0.3545 -4e-05 0.000108573
453223 33805514 5.73552e-05 40165 m2 0.448 0.3385 0.5575 0.000876 0.0484854
453109 18116384 -0.00152 21523 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
1168526 27134134 -0.000293021 32238 m2 0.509 0.665 0.353 -0.001248 0.0973755
1042319 35044109 0.00176169 41636 m2 0.53575 0.4075 0.664 0.001026 0.0661303
1056137 20670353 -0.000212443 24558 m2 0.53575 0.4075 0.664 0.001026 0.0661303
134179 41052822 -0.000501362 48780 m2 0.19125 0.2215 0.161 -0.000242 0.00591609
1043534 12899325 -0.000693063 15322 m2 0.53575 0.4075 0.664 0.001026 0.0661303
1333607 28769968 0.000418889 34182 m2 0.58 0.663 0.497 -0.000664 0.02828
540399 41173240 0.00153082 48923 m2 0.4255 0.399 0.452 0.000212 0.00287278
1952198 36386405 0.00306582 43232 m2 0.7405 0.7505 0.7305 -8e-05 0.0005204
469368 24889208 0.00231363 29572 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
436461 38761727 0.00247564 46056 m2 0.72975 0.723 0.7365 5.4e-05 0.00023103
1451792 39331721 0.00472871 46734 m2 0.3695 0.363 0.376 5.2e-05 0.000181354
220030 38969018 0.00166913 46304 m2 0.4855 0.679 0.292 -0.001548 0.149895
448059 5223349 0.00586086 6207 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
302705 40636078 0.00336566 48285 m2 0.10675 0.095 0.1185 9.4e-05 0.00144789
634761 12119244 -0.00715919 14396 m2 0.56725 0.421 0.7135 0.00117 0.0871325
750807 38725281 0.000998345 46012 m2 0.13325 0.1335 0.133 -2e-06 5.41152e-07
1339355 38813845 -0.00437077 46119 m2 0.58 0.663 0.497 -0.000664 0.02828
224277 3843205 -0.000952878 4567 m2 0.51375 0.32 0.7075 0.00155 0.15027
269454 41579717 -0.00162322 49405 m2 0.21725 0.137 0.2975 0.000642 0.037871
1032234 14473703 -0.00469511 17195 m2 0.53575 0.4075 0.664 0.001026 0.0661303
230563 23024708 -0.000941471 27358 m2 0.51375 0.32 0.7075 0.00155 0.15027
464406 41442372 -0.00404635 49242 m2 0.051 0.0475 0.0545 2.8e-05 0.000253104
115556 41852918 0.0029933 49729 m2 0.1145 0.1245 0.1045 -8e-05 0.000986293
1440868 40149434 -0.00243503 47706 m2 0.82175 0.8205 0.823 1e-05 1.06672e-05
609955 28056607 -0.00453651 33333 m2 0.56725 0.421 0.7135 0.00117 0.0871325
1054668 26383133 0.00101665 31347 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
1003139 24139184 -0.000277021 28681 m2 0.8025 0.849 0.756 -0.000372 0.0136425
322376 36979614 -0.000521313 43937 m2 0.40625 0.4555 0.357 -0.000394 0.0100558
1171963 11248622 0.00170734 13362 m2 0.509 0.665 0.353 -0.001248 0.0973755
1927187 39935597 0.000540741 47452 m2 0.357 0.3605 0.3535 -2.8e-05 5.3365e-05
1333868 18896733 0.00190515 22450 m2 0.58 0.663 0.497 -0.000664 0.02828
452935 24935142 0.00117157 29627 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
472220 38982068 -0.00033972 46319 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
21772 40215190 -6.16149e-05 47784 m2 0.197 0.1945 0.1995 2e-05 3.95092e-05
15856 41859899 -0.00219761 49738 m2 0.06225 0.0545 0.07 6.2e-05 0.00102891
1346801 17080101 0.00191524 20292 m2 0.42 0.337 0.503 0.000664 0.02828
237673 27179412 0.000143888 32292 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1516465 40842850 -0.0021538 48531 m2 0.11925 0.1165 0.122 2.2e-05 7.20036e-05
604674 13569607 -0.00134872 16119 m2 0.56725 0.421 0.7135 0.00117 0.0871325
1361887 40553993 -0.00143373 48187 m2 0.235 0.2195 0.2505 0.000124 0.00133639
267963 20324942 0.00183386 24148 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1338697 26214892 -0.00226644 31146 m2 0.42 0.337 0.503 0.000664 0.02828
1238877 38266277 0.00110172 45468 m2 0.43125 0.4185 0.444 0.000102 0.000662781
1351923 29275116 -0.00138036 34782 m2 0.58 0.663 0.497 -0.000664 0.02828
259683 23252141 -0.00101806 27629 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1317635 40025002 0.00117733 47558 m2 0.42 0.337 0.503 0.000664 0.02828
862020 35805086 -0.00054478 42542 m2 0.854 0.855 0.853 -8e-06 8.02028e-06
1052275 18967095 -0.00232783 22534 m2 0.53575 0.4075 0.664 0.001026 0.0661303
464110 16451468 -0.000836099 19545 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
619801 41809118 0.00261594 49677 m2 0.0995 0.0845 0.1145 0.00012 0.00251117
1342274 34674402 0.000977646 41196 m2 0.42 0.337 0.503 0.000664 0.02828
1190797 12611469 0.00162346 14981 m2 0.509 0.665 0.353 -0.001248 0.0973755
237795 18026413 0.000411653 21416 m2 0.51375 0.32 0.7075 0.00155 0.15027
1618622 41847812 0.000395128 49723 m2 0.0795 0.071 0.088 6.8e-05 0.000987295
1048044 40808988 -0.00232237 48490 m2 0.07725 0.0675 0.087 7.8e-05 0.0013336
737676 41668693 0.00114055 49511 m2 0.24375 0.25 0.2375 -5e-05 0.000211909
1422661 41914010 -0.000736563 49802 m2 0.07175 0.075 0.0685 -2.6e-05 0.000158591
1905408 37016694 0.00231088 43981 m2 0.2605 0.2615 0.2595 -8e-06 5.19104e-06
616931 37871580 0.00332078 44998 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
1877096 41640901 -0.00159781 49478 m2 0.12125 0.117 0.1255 3.4e-05 0.000169524
458033 9180452 0.00154867 10908 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
1072851 29990669 0.00118643 35631 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
1223353 40048925 0.00135887 47587 m2 0.48725 0.459 0.5155 0.000226 0.00319433
1161888 36466830 -0.00213653 43327 m2 0.491 0.335 0.647 0.001248 0.0973755
224508 17280368 0.00212407 20530 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1172003 13873744 -0.00224375 16482 m2 0.509 0.665 0.353 -0.001248 0.0973755
850726 41586338 -0.00183869 49414 m2 0.1765 0.163 0.19 0.000108 0.00125389
1319797 19879451 0.000277952 23618 m2 0.42 0.337 0.503 0.000664 0.02828
1629128 40378469 -0.00246079 47978 m2 0.73125 0.7155 0.747 0.000126 0.00126225
194272 40853604 -0.00173458 48543 m2 0.3295 0.3375 0.3215 -6.4e-05 0.000289685
1470433 40357672 -0.00110659 47954 m2 0.08225 0.0695 0.095 0.000102 0.00215358
419738 36799349 -0.00116661 43723 m2 0.461 0.4445 0.4775 0.000132 0.00109567
240884 4257522 -0.000361159 5059 m2 0.51375 0.32 0.7075 0.00155 0.15027
752857 40735421 -0.000541433 48403 m2 0.19425 0.2335 0.155 -0.000314 0.00984278
638593 10884214 0.00194987 12930 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
142930 32308181 -0.000632979 38386 m2 0.9415 0.953 0.93 -9.2e-05 0.00240115
1629786 40757485 -0.00353011 48429 m2 0.069 0.0735 0.0645 -3.6e-05 0.000315229
469133 13636967 0.00258244 16200 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
1352190 24545886 -0.00152129 29165 m2 0.57975 0.663 0.4965 -0.000666 0.0284459
901481 40541635 0.000695204 48173 m2 0.67875 0.669 0.6885 7.8e-05 0.00043597
271235 16132636 -0.00350683 19166 m2 0.51375 0.32 0.7075 0.00155 0.15027
1166815 8525680 0.00276796 10129 m2 0.509 0.665 0.353 -0.001248 0.0973755
1906401 38468358 -0.00178638 45707 m2 0.086 0.083 0.089 2.4e-05 0.000114498
518471 41876549 0.00223421 49758 m2 0.05025 0.04 0.0605 8.2e-05 0.00220142
1184175 36513742 -0.00633465 43383 m2 0.491 0.335 0.647 0.001248 0.0973755
273217 16161565 0.000349159 19201 m2 0.48625 0.68 0.2925 -0.00155 0.15027
234609 26963843 1.25415e-05 32036 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1276780 39017543 -0.000102722 46361 m2 0.196 0.1895 0.2025 5.2e-05 0.000268111
689088 28991799 0.00197998 34445 m2 0.6685 0.6885 0.6485 -0.00016 0.00180499
998796 41621979 0.00140256 49456 m2 0.113 0.1035 0.1225 7.6e-05 0.00090042
1487572 40063924 -0.00294902 47604 m2 0.2375 0.2505 0.2245 -0.000104 0.000933218
1170622 17751063 0.00340325 21089 m2 0.491 0.335 0.647 0.001248 0.0973755
1061749 28491178 -0.00234328 33850 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
632063 38557330 -0.00151929 45812 m2 0.56725 0.421 0.7135 0.00117 0.0871325
239073 34574444 -0.000971894 41078 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1050015 7682988 0.00289379 9129 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
945006 40301460 0.00149315 47887 m2 0.36275 0.358 0.3675 3.8e-05 9.76045e-05
1178766 16877498 -0.00155204 20052 m2 0.509 0.665 0.353 -0.001248 0.0973755
690290 41876999 0.000664446 49758 m2 0.10725 0.1175 0.097 -8.2e-05 0.00109729
913876 41202462 -0.00345164 48957 m2 0.0925 0.085 0.1 6e-05 0.000670092
1441084 41807119 -0.00423499 49675 m2 0.1305 0.132 0.129 -1.2e-05 1.98291e-05
783449 38536802 0.00332262 45788 m2 0.31025 0.324 0.2965 -0.00011 0.000883491
229506 28862445 0.00183121 34292 m2 0.48625 0.68 0.2925 -0.00155 0.15027
617296 13620093 0.00204639 16180 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
1067102 19383949 -9.24266e-07 23030 m2 0.53575 0.4075 0.664 0.001026 0.0661303
636309 22627763 -0.00174718 26886 m2 0.56725 0.421 0.7135 0.00117 0.0871325
611708 22938847 6.44901e-05 27256 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
1714143 39498040 0.00407508 46931 m2 0.86125 0.8495 0.873 9.4e-05 0.00115535
1188245 32041720 0.00126748 38070 m2 0.509 0.665 0.353 -0.001248 0.0973755
1342028 39804005 0.000287417 47295 m2 0.58 0.663 0.497 -0.000664 0.02828
1065966 36999021 -0.00149226 43960 m2 0.53575 0.4075 0.664 0.001026 0.0661303
443205 38978773 0.000565031 46315 m2 0.448 0.3385 0.5575 0.000876 0.0484854
90457 41669821 0.00233082 49512 m2 0.15 0.147 0.153 2.4e-05 7.05882e-05
913631 35718488 0.000780697 42439 m2 0.47525 0.466 0.4845 7.4e-05 0.000343091
837532 41536330 0.000428589 49354 m2 0.10275 0.094 0.1115 7e-05 0.000830464
1164666 29877449 0.000487149 35497 m2 0.509 0.665 0.353 -0.001248 0.0973755
1577723 38699022 0.00206906 45981 m2 0.1375 0.1265 0.1485 8.8e-05 0.00102029
876254 39181890 -0.00336088 46556 m2 0.41825 0.4235 0.413 -4.2e-05 0.000113278
1156919 25583560 0.00200601 30397 m2 0.509 0.665 0.353 -0.001248 0.0973755
1567274 39851633 -0.000450854 47351 m2 0.1725 0.1815 0.1635 -7.2e-05 0.00056745
259057 38046191 -0.000268787 45206 m2 0.43325 0.6075 0.259 -0.001394 0.123656
1039504 3008257 -0.00159107 3575 m2 0.53575 0.4075 0.664 0.001026 0.0661303
599382 39676691 0.00219309 47143 m2 0.391 0.396 0.386 -4e-05 0.00010499
1172246 376063 0.00329324 448 m2 0.509 0.665 0.353 -0.001248 0.0973755
1002623 40666132 -0.00261367 48321 m2 0.18 0.143 0.217 0.000296 0.00927507
1904432 41512473 0.00486833 49326 m2 0.14875 0.1585 0.139 -7.8e-05 0.00075075
1077660 41708222 0.000905598 49558 m2 0.09375 0.079 0.1085 0.000118 0.00256074
634127 21027187 0.000163749 24983 m2 0.56725 0.421 0.7135 0.00117 0.0871325
188026 35109532 0.000463971 41714 m2 0.19625 0.186 0.2065 8.2e-05 0.000666066
1061757 30571970 -0.000904901 36321 m2 0.53575 0.4075 0.664 0.001026 0.0661303
546771 41703874 0.00261176 49553 m2 0.0505 0.0585 0.0425 -6.4e-05 0.00133473
382377 41740130 0.00036189 49596 m2 0.06525 0.0705 0.06 -4.2e-05 0.0004519
1709366 41793550 0.00165632 49659 m2 0.069 0.0785 0.0595 -7.6e-05 0.00140491
540811 41953127 0.000402634 49849 m2 0.0865 0.0745 0.0985 9.6e-05 0.00182238
1344613 37152783 0.00113554 44143 m2 0.58 0.663 0.497 -0.000664 0.02828
1595529 41485891 -0.000453519 49294 m2 0.0545 0.0585 0.0505 -3.2e-05 0.0003105
469367 4326691 -0.000652269 5142 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
1704512 35890990 -0.00160162 42643 m2 0.5755 0.5755 0.5755 0 0
260231 22878347 -0.000692065 27184 m2 0.51375 0.32 0.7075 0.00155 0.15027
1675584 40169333 -0.00538939 47730 m2 0.16475 0.1605 0.169 3.4e-05 0.000131261
1017433 13059217 0.000185297 15513 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
431025 32047427 0.00155701 38077 m2 0.91025 0.9275 0.893 -0.000138 0.00364236
1787342 40370371 -0.000414389 47969 m2 0.09425 0.069 0.1195 0.000202 0.00746849
453830 27953672 -0.00291275 33211 m2 0.448 0.3385 0.5575 0.000876 0.0484854
217253 36529076 -0.0041067 43401 m2 0.68375 0.559 0.8085 0.000998 0.0719703
225247 38569484 -0.00302706 45827 m2 0.144 0.088 0.2 0.000448 0.0254413
1020437 20326166 -0.000850469 24149 m2 0.53575 0.4075 0.664 0.001026 0.0661303
1038884 8949495 0.00522022 10633 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
605340 32884033 -7.20612e-05 39071 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
1373903 41282119 0.000271402 49052 m2 0.191 0.223 0.159 -0.000256 0.00662702
282612 41467516 0.00124684 49272 m2 0.07625 0.1065 0.046 -0.000242 0.0129914
221530 21176625 0.00149877 25160 m2 0.51375 0.32 0.7075 0.00155 0.15027
1182335 20454863 -0.00354674 24302 m2 0.491 0.335 0.647 0.001248 0.0973755
1111891 40274107 0.000355708 47855 m2 0.36325 0.3885 0.338 -0.000202 0.00275644
592904 29951315 -0.0010789 35584 m2 0.615 0.612 0.618 2.4e-05 3.80108e-05
883911 40010373 -0.00276397 47541 m2 0.1695 0.158 0.181 9.2e-05 0.000939477
1613643 41605071 -0.00235794 49436 m2 0.223 0.2275 0.2185 -3.6e-05 0.000116869
1320236 40000163 -0.000412379 47529 m2 0.2515 0.295 0.208 -0.000348 0.0100519
449310 12657923 -0.00401689 15036 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
1188882 10178130 -0.000669675 12094 m2 0.509 0.665 0.353 -0.001248 0.0973755
231416 40256859 0.00141087 47834 m2 0.468 0.293 0.643 0.0014 0.123004
400624 34088750 -0.00224468 40501 m2 0.943 0.946 0.94 -2.4e-05 0.000167439
1151106 39391036 0.00269139 46805 m2 0.106 0.069 0.143 0.000296 0.0144464
227587 32273461 0.000700825 38345 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1033189 17681146 -0.0018721 21006 m2 0.53575 0.4075 0.664 0.001026 0.0661303
670032 41657244 0.00541406 49498 m2 0.156 0.1585 0.1535 -2e-05 4.74693e-05
452773 22175176 -0.00329522 26347 m2 0.448 0.3385 0.5575 0.000876 0.0484854
1367440 41146546 -0.00198728 48891 m2 0.123 0.1485 0.0975 -0.000204 0.00602803
1697553 40904410 0.00364018 48604 m2 0.1195 0.1335 0.1055 -0.000112 0.00186277
1324928 37592993 -0.00257127 44667 m2 0.42 0.337 0.503 0.000664 0.02828
1157669 33816265 -0.00234572 40177 m2 0.491 0.335 0.647 0.001248 0.0973755
1337509 22977488 0.00216942 27302 m2 0.58 0.663 0.497 -0.000664 0.02828
941827 40630590 0.00252528 48278 m2 0.363 0.38 0.346 -0.000136 0.00124983
1668380 39213704 -0.00103888 46594 m2 0.7885 0.815 0.762 -0.000212 0.00421095
231638 14522866 0.00198032 17254 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1339988 31717981 0.00177735 37686 m2 0.58 0.663 0.497 -0.000664 0.02828
1952365 41937578 0.00168191 49830 m2 0.08 0.0695 0.0905 8.4e-05 0.00149796
468419 26414547 -0.000963932 31384 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
924211 37749542 -0.000865482 44853 m2 0.21125 0.216 0.2065 -3.8e-05 0.00013541
1590920 32797723 -0.000657588 38967 m2 0.417 0.3925 0.4415 0.000196 0.00246904
622902 14608310 -0.00280522 17355 m2 0.56725 0.421 0.7135 0.00117 0.0871325
611268 31070127 -0.00341612 36915 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
244178 6053487 -0.00258035 7193 m2 0.51375 0.32 0.7075 0.00155 0.15027
1551599 38193575 0.000597784 45381 m2 0.252 0.227 0.277 0.0002 0.00331572
1655486 38937240 0.00483506 46265 m2 0.47275 0.465 0.4805 6.2e-05 0.000240966
430695 41986362 0.00141233 49888 m2 0.0555 0.0435 0.0675 9.6e-05 0.00274706
441871 25740589 -0.00068596 30584 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
1070046 39941032 -0.000960394 47458 m2 0.33525 0.2375 0.433 0.000782 0.0428752
626976 33634519 -0.000660733 39962 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
252098 12914020 -0.000347918 15340 m2 0.48625 0.68 0.2925 -0.00155 0.15027
938653 41940730 -0.000312237 49834 m2 0.05025 0.0545 0.046 -3.4e-05 0.000378471
1330208 20090399 0.00315315 23869 m2 0.58 0.663 0.497 -0.000664 0.02828
1166074 36496386 0.000786394 43363 m2 0.509 0.665 0.353 -0.001248 0.0973755
608057 28436611 -0.00204703 33785 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
1161621 16089034 -0.000799666 19115 m2 0.509 0.665 0.353 -0.001248 0.0973755
262064 14955932 0.00388058 17768 m2 0.48625 0.68 0.2925 -0.00155 0.15027
1185319 14725066 0.000145905 17494 m2 0.509 0.665 0.353 -0.001248 0.0973755
1333955 28992302 -0.000802609 34446 m2 0.58 0.663 0.497 -0.000664 0.02828
685444 35600992 -0.0019441 42300 m2 0.69525 0.6985 0.692 -2.6e-05 4.98519e-05
94551 41969033 0.00409485 49868 m2 0.05725 0.0465 0.068 8.6e-05 0.00214114
1072768 28336695 0.000848802 33667 m2 0.53575 0.4075 0.664 0.001026 0.0661303
1704708 35879731 0.000702051 42630 m2 0.53525 0.5125 0.558 0.000182 0.00208059
811880 39192351 -0.000448446 46568 m2 0.29625 0.295 0.2975 1e-05 7.49451e-06
1243119 41751021 -0.00015742 49609 m2 0.194 0.1835 0.2045 8.4e-05 0.000705086
1301293 36572604 -0.0014662 43453 m2 0.85375 0.8585 0.849 -3.8e-05 0.000180701
1346234 15616026 0.000514673 18552 m2 0.42 0.337 0.503 0.000664 0.02828
344983 40965077 -0.0035433 48676 m2 0.55175 0.5555 0.548 -3e-05 5.68591e-05
1324085 30751915 0.0022617 36536 m2 0.58 0.663 0.497 -0.000664 0.02828
607015 15784482 -0.000264924 18752 m2 0.56725 0.421 0.7135 0.00117 0.0871325
1173402 16376594 -0.00195004 19456 m2 0.509 0.665 0.353 -0.001248 0.0973755
794908 41701285 0.000159437 49550 m2 0.0565 0.0565 0.0565 0 0
1054488 24452444 0.00419312 29054 m2 0.46425 0.5925 0.336 -0.001026 0.0661303
465019 23141205 -0.000701666 27497 m2 0.552 0.6615 0.4425 -0.000876 0.0484854
628355 11466754 0.00237599 13620 m2 0.43275 0.579 0.2865 -0.00117 0.0871325
